,Title,Summary,Location,Company,Salary
744,Data Analyst C,"To provide expertise and support through translating business needs into long-term architecture solutions by analysing data, conducting root cause analysis, and…","Johannesburg, Gauteng",FirstRand,
745,IT Graduate/Data Engineer/Analyst (SQL/QlikView),Present information using data visualization techniques (such as QlikView).This is an exciting opportunity for a highly analytical person with a knack for…,"Johannesburg, Gauteng",Fourier Recruitment,R180 000 - R240 000 a year
746,Shopper Execution Analyst,"The ability to analyse, model and interpret data.Compiling of multiple set of excel data into a consolidated report.Lead and Manage POS requirements.","Johannesburg, Gauteng",PepsiCo,
747,Data Analyst,"Assist with testing of new data feeds and functions.Experience working with text, XML and other data formats.This could be the role for you!","Johannesburg, Gauteng",IRESS Limited,
748,CRM Data Analyst,This individual will thrive on data and providing key business insights based on analyzing multiple data sources.Reporting - from SQL source data.,"Sandton, Gauteng",Core Group South Africa,
749,Service Desk Analyst,"Provide data and statistics for reporting purposes from the service desk on request.To ensure that the identification, logging, resolution of desktop and…","Johannesburg, Gauteng",Altron,
750,Junior Data Analyst,Design & Management of Reports and data for the distribution area.Ability to analyse data for reporting purpose and analyse trends.,"Johannesburg, Gauteng",Moving Heads Personnel CC,
751,Junior SQL Data Analyst,"Design and execute exception reports to establish data and system integrity.Draft, extract and analyse data into information report as per business…","Johannesburg, Gauteng",African Bank,
752,Mid-level Market Analyst,"Conduct competitive research and analyze benchmarking data.To be successful in this role, you should have experience with campaign measurement tools and be…","Randburg, Gauteng",,
753,Junior Data Analyst,"Acquire data from primary or secondary data sources and maintain databases/data systems.Develop and implement databases, data collection systems, data…","Parktown, Gauteng",Rand Mutual Holding (Pty) Ltd,
754,Data Analyst C,"To provide expertise and support through translating business needs into long-term architecture solutions by analysing data, conducting root cause analysis, and…","Johannesburg, Gauteng",FirstRand,
755,IT Graduate/Data Engineer/Analyst (SQL/QlikView),Present information using data visualization techniques (such as QlikView).This is an exciting opportunity for a highly analytical person with a knack for…,"Johannesburg, Gauteng",Fourier Recruitment,R180 000 - R240 000 a year
756,Shopper Execution Analyst,"The ability to analyse, model and interpret data.Compiling of multiple set of excel data into a consolidated report.Lead and Manage POS requirements.","Johannesburg, Gauteng",PepsiCo,
757,Data Analyst,"Assist with testing of new data feeds and functions.Experience working with text, XML and other data formats.This could be the role for you!","Johannesburg, Gauteng",IRESS Limited,
758,CRM Data Analyst,This individual will thrive on data and providing key business insights based on analyzing multiple data sources.Reporting - from SQL source data.,"Sandton, Gauteng",Core Group South Africa,
759,Service Desk Analyst,"Provide data and statistics for reporting purposes from the service desk on request.To ensure that the identification, logging, resolution of desktop and…","Johannesburg, Gauteng",Altron,
760,Junior Data Analyst,Design & Management of Reports and data for the distribution area.Ability to analyse data for reporting purpose and analyse trends.,"Johannesburg, Gauteng",Moving Heads Personnel CC,
761,Junior SQL Data Analyst,"Design and execute exception reports to establish data and system integrity.Draft, extract and analyse data into information report as per business…","Johannesburg, Gauteng",African Bank,
762,Mid-level Market Analyst,"Conduct competitive research and analyze benchmarking data.To be successful in this role, you should have experience with campaign measurement tools and be…","Randburg, Gauteng",,
763,Junior Data Analyst,"Acquire data from primary or secondary data sources and maintain databases/data systems.Develop and implement databases, data collection systems, data…","Parktown, Gauteng",Rand Mutual Holding (Pty) Ltd,
764,Data Analyst C,"To provide expertise and support through translating business needs into long-term architecture solutions by analysing data, conducting root cause analysis, and…","Johannesburg, Gauteng",FirstRand,
765,IT Graduate/Data Engineer/Analyst (SQL/QlikView),Present information using data visualization techniques (such as QlikView).This is an exciting opportunity for a highly analytical person with a knack for…,"Johannesburg, Gauteng",Fourier Recruitment,R180 000 - R240 000 a year
766,Shopper Execution Analyst,"The ability to analyse, model and interpret data.Compiling of multiple set of excel data into a consolidated report.Lead and Manage POS requirements.","Johannesburg, Gauteng",PepsiCo,
767,Data Analyst,"Assist with testing of new data feeds and functions.Experience working with text, XML and other data formats.This could be the role for you!","Johannesburg, Gauteng",IRESS Limited,
768,CRM Data Analyst,This individual will thrive on data and providing key business insights based on analyzing multiple data sources.Reporting - from SQL source data.,"Sandton, Gauteng",Core Group South Africa,
769,Service Desk Analyst,"Provide data and statistics for reporting purposes from the service desk on request.To ensure that the identification, logging, resolution of desktop and…","Johannesburg, Gauteng",Altron,
770,Junior Data Analyst,Design & Management of Reports and data for the distribution area.Ability to analyse data for reporting purpose and analyse trends.,"Johannesburg, Gauteng",Moving Heads Personnel CC,
771,Junior SQL Data Analyst,"Design and execute exception reports to establish data and system integrity.Draft, extract and analyse data into information report as per business…","Johannesburg, Gauteng",African Bank,
772,Mid-level Market Analyst,"Conduct competitive research and analyze benchmarking data.To be successful in this role, you should have experience with campaign measurement tools and be…","Randburg, Gauteng",,
773,Junior Data Analyst,"Acquire data from primary or secondary data sources and maintain databases/data systems.Develop and implement databases, data collection systems, data…","Parktown, Gauteng",Rand Mutual Holding (Pty) Ltd,
774,Data Analyst C,"To provide expertise and support through translating business needs into long-term architecture solutions by analysing data, conducting root cause analysis, and…","Johannesburg, Gauteng",FirstRand,
775,IT Graduate/Data Engineer/Analyst (SQL/QlikView),Present information using data visualization techniques (such as QlikView).This is an exciting opportunity for a highly analytical person with a knack for…,"Johannesburg, Gauteng",Fourier Recruitment,R180 000 - R240 000 a year
776,Shopper Execution Analyst,"The ability to analyse, model and interpret data.Compiling of multiple set of excel data into a consolidated report.Lead and Manage POS requirements.","Johannesburg, Gauteng",PepsiCo,
777,Data Analyst,"Assist with testing of new data feeds and functions.Experience working with text, XML and other data formats.This could be the role for you!","Johannesburg, Gauteng",IRESS Limited,
778,CRM Data Analyst,This individual will thrive on data and providing key business insights based on analyzing multiple data sources.Reporting - from SQL source data.,"Sandton, Gauteng",Core Group South Africa,
779,Service Desk Analyst,"Provide data and statistics for reporting purposes from the service desk on request.To ensure that the identification, logging, resolution of desktop and…","Johannesburg, Gauteng",Altron,
780,Junior Data Analyst,Design & Management of Reports and data for the distribution area.Ability to analyse data for reporting purpose and analyse trends.,"Johannesburg, Gauteng",Moving Heads Personnel CC,
781,Junior SQL Data Analyst,"Design and execute exception reports to establish data and system integrity.Draft, extract and analyse data into information report as per business…","Johannesburg, Gauteng",African Bank,
782,Mid-level Market Analyst,"Conduct competitive research and analyze benchmarking data.To be successful in this role, you should have experience with campaign measurement tools and be…","Randburg, Gauteng",,
783,Junior Data Analyst,"Acquire data from primary or secondary data sources and maintain databases/data systems.Develop and implement databases, data collection systems, data…","Parktown, Gauteng",Rand Mutual Holding (Pty) Ltd,
784,Data Analyst C,"To provide expertise and support through translating business needs into long-term architecture solutions by analysing data, conducting root cause analysis, and…","Johannesburg, Gauteng",FirstRand,
785,IT Graduate/Data Engineer/Analyst (SQL/QlikView),Present information using data visualization techniques (such as QlikView).This is an exciting opportunity for a highly analytical person with a knack for…,"Johannesburg, Gauteng",Fourier Recruitment,R180 000 - R240 000 a year
786,Shopper Execution Analyst,"The ability to analyse, model and interpret data.Compiling of multiple set of excel data into a consolidated report.Lead and Manage POS requirements.","Johannesburg, Gauteng",PepsiCo,
787,Data Analyst,"Assist with testing of new data feeds and functions.Experience working with text, XML and other data formats.This could be the role for you!","Johannesburg, Gauteng",IRESS Limited,
788,CRM Data Analyst,This individual will thrive on data and providing key business insights based on analyzing multiple data sources.Reporting - from SQL source data.,"Sandton, Gauteng",Core Group South Africa,
789,Service Desk Analyst,"Provide data and statistics for reporting purposes from the service desk on request.To ensure that the identification, logging, resolution of desktop and…","Johannesburg, Gauteng",Altron,
790,Junior Data Analyst,Design & Management of Reports and data for the distribution area.Ability to analyse data for reporting purpose and analyse trends.,"Johannesburg, Gauteng",Moving Heads Personnel CC,
791,Junior SQL Data Analyst,"Design and execute exception reports to establish data and system integrity.Draft, extract and analyse data into information report as per business…","Johannesburg, Gauteng",African Bank,
792,Mid-level Market Analyst,"Conduct competitive research and analyze benchmarking data.To be successful in this role, you should have experience with campaign measurement tools and be…","Randburg, Gauteng",,
793,Junior Data Analyst,"Acquire data from primary or secondary data sources and maintain databases/data systems.Develop and implement databases, data collection systems, data…","Parktown, Gauteng",Rand Mutual Holding (Pty) Ltd,
794,Data Analyst C,"To provide expertise and support through translating business needs into long-term architecture solutions by analysing data, conducting root cause analysis, and…","Johannesburg, Gauteng",FirstRand,
795,IT Graduate/Data Engineer/Analyst (SQL/QlikView),Present information using data visualization techniques (such as QlikView).This is an exciting opportunity for a highly analytical person with a knack for…,"Johannesburg, Gauteng",Fourier Recruitment,R180 000 - R240 000 a year
796,Shopper Execution Analyst,"The ability to analyse, model and interpret data.Compiling of multiple set of excel data into a consolidated report.Lead and Manage POS requirements.","Johannesburg, Gauteng",PepsiCo,
797,Data Analyst,"Assist with testing of new data feeds and functions.Experience working with text, XML and other data formats.This could be the role for you!","Johannesburg, Gauteng",IRESS Limited,
798,CRM Data Analyst,This individual will thrive on data and providing key business insights based on analyzing multiple data sources.Reporting - from SQL source data.,"Sandton, Gauteng",Core Group South Africa,
799,Service Desk Analyst,"Provide data and statistics for reporting purposes from the service desk on request.To ensure that the identification, logging, resolution of desktop and…","Johannesburg, Gauteng",Altron,
800,Junior Data Analyst,Design & Management of Reports and data for the distribution area.Ability to analyse data for reporting purpose and analyse trends.,"Johannesburg, Gauteng",Moving Heads Personnel CC,
801,Junior SQL Data Analyst,"Design and execute exception reports to establish data and system integrity.Draft, extract and analyse data into information report as per business…","Johannesburg, Gauteng",African Bank,
802,Mid-level Market Analyst,"Conduct competitive research and analyze benchmarking data.To be successful in this role, you should have experience with campaign measurement tools and be…","Randburg, Gauteng",,
803,Junior Data Analyst,"Acquire data from primary or secondary data sources and maintain databases/data systems.Develop and implement databases, data collection systems, data…","Parktown, Gauteng",Rand Mutual Holding (Pty) Ltd,
804,Data Analyst C,"To provide expertise and support through translating business needs into long-term architecture solutions by analysing data, conducting root cause analysis, and…","Johannesburg, Gauteng",FirstRand,
805,IT Graduate/Data Engineer/Analyst (SQL/QlikView),Present information using data visualization techniques (such as QlikView).This is an exciting opportunity for a highly analytical person with a knack for…,"Johannesburg, Gauteng",Fourier Recruitment,R180 000 - R240 000 a year
806,Shopper Execution Analyst,"The ability to analyse, model and interpret data.Compiling of multiple set of excel data into a consolidated report.Lead and Manage POS requirements.","Johannesburg, Gauteng",PepsiCo,
807,Data Analyst,"Assist with testing of new data feeds and functions.Experience working with text, XML and other data formats.This could be the role for you!","Johannesburg, Gauteng",IRESS Limited,
808,CRM Data Analyst,This individual will thrive on data and providing key business insights based on analyzing multiple data sources.Reporting - from SQL source data.,"Sandton, Gauteng",Core Group South Africa,
809,Service Desk Analyst,"Provide data and statistics for reporting purposes from the service desk on request.To ensure that the identification, logging, resolution of desktop and…","Johannesburg, Gauteng",Altron,
810,Client Portfolio Analyst,Improve business decisions by providing accurate and reliable business intelligence (information) together with analysing trends and data.,"Bloemfontein, Free State",FirstRand,
811,Project Management Analyst,IQVIA™ is the leading human data science company focused on helping healthcare clients find unparalleled insights and better solutions for patients.,"Bloemfontein, Free State",IQVIA,
812,Sr Clinical Data Analyst - South Africa,"Ensures that data from external databases/datasets such as central and/or local laboratory data, electronic diary data, pharmacokinetic (PK) data, or…","Bloemfontein, Free State",Syneos Health Clinical,
813,Analyst,Evaluate and process analytical data and records and report the results according to SADoCoL procedures.South African Doping Control Laboratory.,"Bloemfontein, Free State",University of the Free State,
814,Laboratory Analyst Gr 4,Retention of raw data for traceability.Business Unit : Secunda Chemicals Operations.Closing date : 24 January 2020.Purpose of Job/ Role Intent:,"Mpumalanga, KwaZulu-Natal",Sasol,
815,Data Systems Analyst Intern,"The intern will primarily deal with big data from various sources and analyse it to create solutions that will assist in reducing costs, save time, inform new…","eThekwini, KwaZulu-Natal",JobScape,
816,Systems Analyst X 4,"Define system requirements, design specifications and systems documentation.Data modelling, procedural and technical designs according to application…","eThekwini, KwaZulu-Natal",JobScape,
817,Business Analyst,Develop and monitor data quality metrics and ensure business data and reporting needs are met.Are you keen for an opportunity that will allow you to be exposed…,"Camperdown, KwaZulu-Natal",Pronel Personnel,
818,Ref no. 11/2018 (Senior analyst), Support the roll out of new development and hand-over systems to users liaise with various business.Units to gather systems requirements and resolve issues.,KwaZulu-Natal,University of KwaZulu-Natal,
819,Ref no. ICS 03/2019 (Principal Analyst),The purpose of the job is primarily to drive the ICS division toward its overarching.Objective of compliance with the UKZN IT Strategy.Team that is in need.,KwaZulu-Natal,University of KwaZulu-Natal,
820,Ref no. ICS 03-2019 Principal Analyst (Business Systems),The purpose of the job is primarily to drive the ICS division toward its overarching.Objective of compliance with the UKZN IT Strategy.Team that is in need.,KwaZulu-Natal,University of KwaZulu-Natal,
821,Sales Data Analyst,"Market data assessment including competitor analysis.Analysis of quantitative data to sales funnel flows.Being able to gather, monitor, and analyze all types…","Pretoria, Gauteng",GAST Group,R20 000 - R30 000 a month
822,Analytst II - Biorefinery,The big focus as an Analyst II is on data generation in support of projects.Train junior / new employees on the chemical safety data sheets and check sample of…,"Pretoria, Gauteng",Sappi,
823,Data Analyst,"Understanding of large scale data & reporting.Conduct investigations, gather and normalise data, analyse trends and results.Drive integrity in report outputs.","Centurion, Gauteng",HCSA SOLUTIONS,
824,Mid-level Market Analyst,"Conduct competitive research and analyze benchmarking data.To be successful in this role, you should have experience with campaign measurement tools and be…","Randburg, Gauteng",,
825,Data Analyst - Centurion (Gauteng),5 years as data analyst or business data analyst.Acquire data from primary or secondary data sources and maintain databases/data systems.,"Centurion, Gauteng",Barloworld Logistics Africa,
826,Data Analyst,"Understanding of large scale data & reporting.Conduct investigations, gather and normalise data, analyse trends and results.Drive integrity in report outputs.","Centurion, Gauteng",Human Capital Solutions Africa,
827,CRM Data Analyst,This individual will thrive on data and providing key business insights based on analyzing multiple data sources.Reporting - from SQL source data.,"Sandton, Gauteng",Core Group South Africa,
828,Analyst: Test,"Identify and create necessary test data.Establishes and implements approach for managing test data.In addition to functional and regression testing, the Test…","City of Tshwane, Gauteng",Tracker South Africa,
829,"Analyst, Sexual and Reproductive Health","Analytical, able to use data to make decisions;Extract raw data from paid and generic social campaigns and reformat for management and client reporting.","Pretoria, Gauteng",Clinton Health Access Initiative,
830,Client Portfolio Analyst,Improve business decisions by providing accurate and reliable business intelligence (information) together with analysing trends and data.,"Sandton, Gauteng",FirstRand,
831,Sales Data Analyst,"Market data assessment including competitor analysis.Analysis of quantitative data to sales funnel flows.Being able to gather, monitor, and analyze all types…","Pretoria, Gauteng",GAST Group,R20 000 - R30 000 a month
832,Analytst II - Biorefinery,The big focus as an Analyst II is on data generation in support of projects.Train junior / new employees on the chemical safety data sheets and check sample of…,"Pretoria, Gauteng",Sappi,
833,Data Analyst,"Understanding of large scale data & reporting.Conduct investigations, gather and normalise data, analyse trends and results.Drive integrity in report outputs.","Centurion, Gauteng",HCSA SOLUTIONS,
834,Mid-level Market Analyst,"Conduct competitive research and analyze benchmarking data.To be successful in this role, you should have experience with campaign measurement tools and be…","Randburg, Gauteng",,
835,Data Analyst - Centurion (Gauteng),5 years as data analyst or business data analyst.Acquire data from primary or secondary data sources and maintain databases/data systems.,"Centurion, Gauteng",Barloworld Logistics Africa,
836,Data Analyst,"Understanding of large scale data & reporting.Conduct investigations, gather and normalise data, analyse trends and results.Drive integrity in report outputs.","Centurion, Gauteng",Human Capital Solutions Africa,
837,CRM Data Analyst,This individual will thrive on data and providing key business insights based on analyzing multiple data sources.Reporting - from SQL source data.,"Sandton, Gauteng",Core Group South Africa,
838,Analyst: Test,"Identify and create necessary test data.Establishes and implements approach for managing test data.In addition to functional and regression testing, the Test…","City of Tshwane, Gauteng",Tracker South Africa,
839,"Analyst, Sexual and Reproductive Health","Analytical, able to use data to make decisions;Extract raw data from paid and generic social campaigns and reformat for management and client reporting.","Pretoria, Gauteng",Clinton Health Access Initiative,
840,Client Portfolio Analyst,Improve business decisions by providing accurate and reliable business intelligence (information) together with analysing trends and data.,"Sandton, Gauteng",FirstRand,
841,Sales Data Analyst,"Market data assessment including competitor analysis.Analysis of quantitative data to sales funnel flows.Being able to gather, monitor, and analyze all types…","Pretoria, Gauteng",GAST Group,R20 000 - R30 000 a month
842,Analytst II - Biorefinery,The big focus as an Analyst II is on data generation in support of projects.Train junior / new employees on the chemical safety data sheets and check sample of…,"Pretoria, Gauteng",Sappi,
843,Data Analyst,"Understanding of large scale data & reporting.Conduct investigations, gather and normalise data, analyse trends and results.Drive integrity in report outputs.","Centurion, Gauteng",HCSA SOLUTIONS,
844,Mid-level Market Analyst,"Conduct competitive research and analyze benchmarking data.To be successful in this role, you should have experience with campaign measurement tools and be…","Randburg, Gauteng",,
845,Data Analyst - Centurion (Gauteng),5 years as data analyst or business data analyst.Acquire data from primary or secondary data sources and maintain databases/data systems.,"Centurion, Gauteng",Barloworld Logistics Africa,
846,Data Analyst,"Understanding of large scale data & reporting.Conduct investigations, gather and normalise data, analyse trends and results.Drive integrity in report outputs.","Centurion, Gauteng",Human Capital Solutions Africa,
847,CRM Data Analyst,This individual will thrive on data and providing key business insights based on analyzing multiple data sources.Reporting - from SQL source data.,"Sandton, Gauteng",Core Group South Africa,
848,Analyst: Test,"Identify and create necessary test data.Establishes and implements approach for managing test data.In addition to functional and regression testing, the Test…","City of Tshwane, Gauteng",Tracker South Africa,
849,"Analyst, Sexual and Reproductive Health","Analytical, able to use data to make decisions;Extract raw data from paid and generic social campaigns and reformat for management and client reporting.","Pretoria, Gauteng",Clinton Health Access Initiative,
850,Client Portfolio Analyst,Improve business decisions by providing accurate and reliable business intelligence (information) together with analysing trends and data.,"Sandton, Gauteng",FirstRand,
851,Sales Data Analyst,"Market data assessment including competitor analysis.Analysis of quantitative data to sales funnel flows.Being able to gather, monitor, and analyze all types…","Pretoria, Gauteng",GAST Group,R20 000 - R30 000 a month
852,Analytst II - Biorefinery,The big focus as an Analyst II is on data generation in support of projects.Train junior / new employees on the chemical safety data sheets and check sample of…,"Pretoria, Gauteng",Sappi,
853,Data Analyst,"Understanding of large scale data & reporting.Conduct investigations, gather and normalise data, analyse trends and results.Drive integrity in report outputs.","Centurion, Gauteng",HCSA SOLUTIONS,
854,Mid-level Market Analyst,"Conduct competitive research and analyze benchmarking data.To be successful in this role, you should have experience with campaign measurement tools and be…","Randburg, Gauteng",,
855,Data Analyst - Centurion (Gauteng),5 years as data analyst or business data analyst.Acquire data from primary or secondary data sources and maintain databases/data systems.,"Centurion, Gauteng",Barloworld Logistics Africa,
856,Data Analyst,"Understanding of large scale data & reporting.Conduct investigations, gather and normalise data, analyse trends and results.Drive integrity in report outputs.","Centurion, Gauteng",Human Capital Solutions Africa,
857,CRM Data Analyst,This individual will thrive on data and providing key business insights based on analyzing multiple data sources.Reporting - from SQL source data.,"Sandton, Gauteng",Core Group South Africa,
858,Analyst: Test,"Identify and create necessary test data.Establishes and implements approach for managing test data.In addition to functional and regression testing, the Test…","City of Tshwane, Gauteng",Tracker South Africa,
859,"Analyst, Sexual and Reproductive Health","Analytical, able to use data to make decisions;Extract raw data from paid and generic social campaigns and reformat for management and client reporting.","Pretoria, Gauteng",Clinton Health Access Initiative,
860,Client Portfolio Analyst,Improve business decisions by providing accurate and reliable business intelligence (information) together with analysing trends and data.,"Sandton, Gauteng",FirstRand,
861,Sales Data Analyst,"Market data assessment including competitor analysis.Analysis of quantitative data to sales funnel flows.Being able to gather, monitor, and analyze all types…","Pretoria, Gauteng",GAST Group,R20 000 - R30 000 a month
862,Analytst II - Biorefinery,The big focus as an Analyst II is on data generation in support of projects.Train junior / new employees on the chemical safety data sheets and check sample of…,"Pretoria, Gauteng",Sappi,
863,Data Analyst,"Understanding of large scale data & reporting.Conduct investigations, gather and normalise data, analyse trends and results.Drive integrity in report outputs.","Centurion, Gauteng",HCSA SOLUTIONS,
864,Mid-level Market Analyst,"Conduct competitive research and analyze benchmarking data.To be successful in this role, you should have experience with campaign measurement tools and be…","Randburg, Gauteng",,
865,Data Analyst - Centurion (Gauteng),5 years as data analyst or business data analyst.Acquire data from primary or secondary data sources and maintain databases/data systems.,"Centurion, Gauteng",Barloworld Logistics Africa,
866,Data Analyst,"Understanding of large scale data & reporting.Conduct investigations, gather and normalise data, analyse trends and results.Drive integrity in report outputs.","Centurion, Gauteng",Human Capital Solutions Africa,
867,CRM Data Analyst,This individual will thrive on data and providing key business insights based on analyzing multiple data sources.Reporting - from SQL source data.,"Sandton, Gauteng",Core Group South Africa,
868,Analyst: Test,"Identify and create necessary test data.Establishes and implements approach for managing test data.In addition to functional and regression testing, the Test…","City of Tshwane, Gauteng",Tracker South Africa,
869,"Analyst, Sexual and Reproductive Health","Analytical, able to use data to make decisions;Extract raw data from paid and generic social campaigns and reformat for management and client reporting.","Pretoria, Gauteng",Clinton Health Access Initiative,
870,Client Portfolio Analyst,Improve business decisions by providing accurate and reliable business intelligence (information) together with analysing trends and data.,"Sandton, Gauteng",FirstRand,
871,Sales Data Analyst,"Market data assessment including competitor analysis.Analysis of quantitative data to sales funnel flows.Being able to gather, monitor, and analyze all types…","Pretoria, Gauteng",GAST Group,R20 000 - R30 000 a month
872,Analytst II - Biorefinery,The big focus as an Analyst II is on data generation in support of projects.Train junior / new employees on the chemical safety data sheets and check sample of…,"Pretoria, Gauteng",Sappi,
873,Data Analyst,"Understanding of large scale data & reporting.Conduct investigations, gather and normalise data, analyse trends and results.Drive integrity in report outputs.","Centurion, Gauteng",HCSA SOLUTIONS,
874,Mid-level Market Analyst,"Conduct competitive research and analyze benchmarking data.To be successful in this role, you should have experience with campaign measurement tools and be…","Randburg, Gauteng",,
875,Data Analyst - Centurion (Gauteng),5 years as data analyst or business data analyst.Acquire data from primary or secondary data sources and maintain databases/data systems.,"Centurion, Gauteng",Barloworld Logistics Africa,
876,Data Analyst,"Understanding of large scale data & reporting.Conduct investigations, gather and normalise data, analyse trends and results.Drive integrity in report outputs.","Centurion, Gauteng",Human Capital Solutions Africa,
877,CRM Data Analyst,This individual will thrive on data and providing key business insights based on analyzing multiple data sources.Reporting - from SQL source data.,"Sandton, Gauteng",Core Group South Africa,
878,Analyst: Test,"Identify and create necessary test data.Establishes and implements approach for managing test data.In addition to functional and regression testing, the Test…","City of Tshwane, Gauteng",Tracker South Africa,
879,"Analyst, Sexual and Reproductive Health","Analytical, able to use data to make decisions;Extract raw data from paid and generic social campaigns and reformat for management and client reporting.","Pretoria, Gauteng",Clinton Health Access Initiative,
880,Client Portfolio Analyst,Improve business decisions by providing accurate and reliable business intelligence (information) together with analysing trends and data.,"Sandton, Gauteng",FirstRand,
881,Sales Data Analyst,"Market data assessment including competitor analysis.Analysis of quantitative data to sales funnel flows.Being able to gather, monitor, and analyze all types…","Pretoria, Gauteng",GAST Group,R20 000 - R30 000 a month
882,Analytst II - Biorefinery,The big focus as an Analyst II is on data generation in support of projects.Train junior / new employees on the chemical safety data sheets and check sample of…,"Pretoria, Gauteng",Sappi,
883,Data Analyst,"Understanding of large scale data & reporting.Conduct investigations, gather and normalise data, analyse trends and results.Drive integrity in report outputs.","Centurion, Gauteng",HCSA SOLUTIONS,
884,Mid-level Market Analyst,"Conduct competitive research and analyze benchmarking data.To be successful in this role, you should have experience with campaign measurement tools and be…","Randburg, Gauteng",,
885,Data Analyst - Centurion (Gauteng),5 years as data analyst or business data analyst.Acquire data from primary or secondary data sources and maintain databases/data systems.,"Centurion, Gauteng",Barloworld Logistics Africa,
886,Data Analyst,"Understanding of large scale data & reporting.Conduct investigations, gather and normalise data, analyse trends and results.Drive integrity in report outputs.","Centurion, Gauteng",Human Capital Solutions Africa,
887,CRM Data Analyst,This individual will thrive on data and providing key business insights based on analyzing multiple data sources.Reporting - from SQL source data.,"Sandton, Gauteng",Core Group South Africa,
888,Analyst: Test,"Identify and create necessary test data.Establishes and implements approach for managing test data.In addition to functional and regression testing, the Test…","City of Tshwane, Gauteng",Tracker South Africa,
889,"Analyst, Sexual and Reproductive Health","Analytical, able to use data to make decisions;Extract raw data from paid and generic social campaigns and reformat for management and client reporting.","Pretoria, Gauteng",Clinton Health Access Initiative,
890,Client Portfolio Analyst,Improve business decisions by providing accurate and reliable business intelligence (information) together with analysing trends and data.,"Sandton, Gauteng",FirstRand,
891,Sales Data Analyst,"Market data assessment including competitor analysis.Analysis of quantitative data to sales funnel flows.Being able to gather, monitor, and analyze all types…","Pretoria, Gauteng",GAST Group,R20 000 - R30 000 a month
892,Analytst II - Biorefinery,The big focus as an Analyst II is on data generation in support of projects.Train junior / new employees on the chemical safety data sheets and check sample of…,"Pretoria, Gauteng",Sappi,
893,Data Analyst,"Understanding of large scale data & reporting.Conduct investigations, gather and normalise data, analyse trends and results.Drive integrity in report outputs.","Centurion, Gauteng",HCSA SOLUTIONS,
894,Mid-level Market Analyst,"Conduct competitive research and analyze benchmarking data.To be successful in this role, you should have experience with campaign measurement tools and be…","Randburg, Gauteng",,
895,Data Analyst - Centurion (Gauteng),5 years as data analyst or business data analyst.Acquire data from primary or secondary data sources and maintain databases/data systems.,"Centurion, Gauteng",Barloworld Logistics Africa,
896,Data Analyst,"Understanding of large scale data & reporting.Conduct investigations, gather and normalise data, analyse trends and results.Drive integrity in report outputs.","Centurion, Gauteng",Human Capital Solutions Africa,
897,CRM Data Analyst,This individual will thrive on data and providing key business insights based on analyzing multiple data sources.Reporting - from SQL source data.,"Sandton, Gauteng",Core Group South Africa,
898,Analyst: Test,"Identify and create necessary test data.Establishes and implements approach for managing test data.In addition to functional and regression testing, the Test…","City of Tshwane, Gauteng",Tracker South Africa,
899,"Analyst, Sexual and Reproductive Health","Analytical, able to use data to make decisions;Extract raw data from paid and generic social campaigns and reformat for management and client reporting.","Pretoria, Gauteng",Clinton Health Access Initiative,
900,Client Portfolio Analyst,Improve business decisions by providing accurate and reliable business intelligence (information) together with analysing trends and data.,"Sandton, Gauteng",FirstRand,
901,Sales Data Analyst,"Market data assessment including competitor analysis.Analysis of quantitative data to sales funnel flows.Being able to gather, monitor, and analyze all types…","Pretoria, Gauteng",GAST Group,R20 000 - R30 000 a month
902,Analytst II - Biorefinery,The big focus as an Analyst II is on data generation in support of projects.Train junior / new employees on the chemical safety data sheets and check sample of…,"Pretoria, Gauteng",Sappi,
903,Data Analyst,"Understanding of large scale data & reporting.Conduct investigations, gather and normalise data, analyse trends and results.Drive integrity in report outputs.","Centurion, Gauteng",HCSA SOLUTIONS,
904,Mid-level Market Analyst,"Conduct competitive research and analyze benchmarking data.To be successful in this role, you should have experience with campaign measurement tools and be…","Randburg, Gauteng",,
905,Data Analyst - Centurion (Gauteng),5 years as data analyst or business data analyst.Acquire data from primary or secondary data sources and maintain databases/data systems.,"Centurion, Gauteng",Barloworld Logistics Africa,
906,Data Analyst,"Understanding of large scale data & reporting.Conduct investigations, gather and normalise data, analyse trends and results.Drive integrity in report outputs.","Centurion, Gauteng",Human Capital Solutions Africa,
907,CRM Data Analyst,This individual will thrive on data and providing key business insights based on analyzing multiple data sources.Reporting - from SQL source data.,"Sandton, Gauteng",Core Group South Africa,
908,Analyst: Test,"Identify and create necessary test data.Establishes and implements approach for managing test data.In addition to functional and regression testing, the Test…","City of Tshwane, Gauteng",Tracker South Africa,
909,"Analyst, Sexual and Reproductive Health","Analytical, able to use data to make decisions;Extract raw data from paid and generic social campaigns and reformat for management and client reporting.","Pretoria, Gauteng",Clinton Health Access Initiative,
910,Client Portfolio Analyst,Improve business decisions by providing accurate and reliable business intelligence (information) together with analysing trends and data.,"Sandton, Gauteng",FirstRand,
911,Sales Data Analyst,"Market data assessment including competitor analysis.Analysis of quantitative data to sales funnel flows.Being able to gather, monitor, and analyze all types…","Pretoria, Gauteng",GAST Group,R20 000 - R30 000 a month
912,Analytst II - Biorefinery,The big focus as an Analyst II is on data generation in support of projects.Train junior / new employees on the chemical safety data sheets and check sample of…,"Pretoria, Gauteng",Sappi,
