,Title,Summary,Location,Company,Salary
1815,Senior Statistical Data Analyst,"Reporting to the Supervisor, Public Health Practice and QA, is responsible for leading statistical data projects, informing research projects and supporting…","Richmond Hill, ON",York Region,$47.11 - $51.19 an hour
1816,Data Analyst,"Reporting to the Executive Officer, the incumbent is responsible for updating, analyzing and reporting on day-to-day performance of various data elements, such…","York University (Keele campus), ON",York University,"$69,234 a year"
1817,"Quantitative Analyst, Market Data Solutions","As a Quantitative Analyst you’ll work on enhancing methods of assessing market data integrity, automating regular procedures and promoting timely data analysis.","Toronto, ON",CIBC,
1818,"Junior Analyst, Data & Analytics","Data Management - Assist in providing data points for client dashboards.The Junior Analyst, Data & Analytics will assist in deriving insights from data for…","Toronto, ON",Wavemaker,
1819,"Data Analyst – Consultant, Risk Analytics","Independent ability to review the data quality and data definitions, and perform data cleansing and data management tasks.What you bring to the role:","Toronto, ON",KPMG,
1820,Data Processing Analyst- Entry Level,We are currently looking for a Entry Level Data Processing Analyst in our Toronto Office.Creating data tables & weight schemes.,"Toronto, ON",Ipsos North America,
1821,Marketing Data Analyst,"Mentors, coaches, trains, and develops junior data analysts.The Marketing Data Analyst analyzes data, assesses trends, and develops actionable insights and…","Toronto, ON",Vanguard,
1822,"Data Analyst, Business Intelligence (BI)","Working under the direction of Manager, Systems and Data Analysis, you will be responsible for data analysis, developing reports/dashboards within the BI tool…","Toronto, ON",University of Toronto,"$69,730 a year"
1823,Data Analyst,"Manage data integrity and data quality.Document data flows, identify appropriate data sources and manage redundancy.Your future duties and responsibilities:","Toronto, ON","CGI Group, Inc.",
1824,Research Analyst 1,"Documents findings, supporting data, recommendations, options and theories.Circulates data throughout the Division in support of operational mandate.","Toronto, ON",City of Toronto,$40.85 - $44.76 an hour
1825,Senior Statistical Data Analyst,"Reporting to the Supervisor, Public Health Practice and QA, is responsible for leading statistical data projects, informing research projects and supporting…","Richmond Hill, ON",York Region,$47.11 - $51.19 an hour
1826,Data Analyst,"Reporting to the Executive Officer, the incumbent is responsible for updating, analyzing and reporting on day-to-day performance of various data elements, such…","York University (Keele campus), ON",York University,"$69,234 a year"
1827,"Quantitative Analyst, Market Data Solutions","As a Quantitative Analyst you’ll work on enhancing methods of assessing market data integrity, automating regular procedures and promoting timely data analysis.","Toronto, ON",CIBC,
1828,"Junior Analyst, Data & Analytics","Data Management - Assist in providing data points for client dashboards.The Junior Analyst, Data & Analytics will assist in deriving insights from data for…","Toronto, ON",Wavemaker,
1829,"Data Analyst – Consultant, Risk Analytics","Independent ability to review the data quality and data definitions, and perform data cleansing and data management tasks.What you bring to the role:","Toronto, ON",KPMG,
1830,Data Processing Analyst- Entry Level,We are currently looking for a Entry Level Data Processing Analyst in our Toronto Office.Creating data tables & weight schemes.,"Toronto, ON",Ipsos North America,
1831,Marketing Data Analyst,"Mentors, coaches, trains, and develops junior data analysts.The Marketing Data Analyst analyzes data, assesses trends, and develops actionable insights and…","Toronto, ON",Vanguard,
1832,"Data Analyst, Business Intelligence (BI)","Working under the direction of Manager, Systems and Data Analysis, you will be responsible for data analysis, developing reports/dashboards within the BI tool…","Toronto, ON",University of Toronto,"$69,730 a year"
1833,Data Analyst,"Manage data integrity and data quality.Document data flows, identify appropriate data sources and manage redundancy.Your future duties and responsibilities:","Toronto, ON","CGI Group, Inc.",
1834,Research Analyst 1,"Documents findings, supporting data, recommendations, options and theories.Circulates data throughout the Division in support of operational mandate.","Toronto, ON",City of Toronto,$40.85 - $44.76 an hour
1835,Senior Statistical Data Analyst,"Reporting to the Supervisor, Public Health Practice and QA, is responsible for leading statistical data projects, informing research projects and supporting…","Richmond Hill, ON",York Region,$47.11 - $51.19 an hour
1836,Data Analyst,"Reporting to the Executive Officer, the incumbent is responsible for updating, analyzing and reporting on day-to-day performance of various data elements, such…","York University (Keele campus), ON",York University,"$69,234 a year"
1837,"Quantitative Analyst, Market Data Solutions","As a Quantitative Analyst you’ll work on enhancing methods of assessing market data integrity, automating regular procedures and promoting timely data analysis.","Toronto, ON",CIBC,
1838,"Junior Analyst, Data & Analytics","Data Management - Assist in providing data points for client dashboards.The Junior Analyst, Data & Analytics will assist in deriving insights from data for…","Toronto, ON",Wavemaker,
1839,"Data Analyst – Consultant, Risk Analytics","Independent ability to review the data quality and data definitions, and perform data cleansing and data management tasks.What you bring to the role:","Toronto, ON",KPMG,
1840,Data Processing Analyst- Entry Level,Creating data tables & weight schemes.Knowledge in data processing software an asset.We then partner with our clients to design a comprehensive solution that…,"Toronto, ON",Ipsos North America,
1841,Marketing Data Analyst,"Mentors, coaches, trains, and develops junior data analysts.Trains and develops junior analysts.Validates analytical techniques employed by other analysts.","Toronto, ON",Vanguard,
1842,"Data Analyst, Business Intelligence (BI)",Demonstrated knowledge of Excel to manipulate data and make sense out of data.Running queries to gather data.Ability to make meaningful stories from data.,"Toronto, ON",University of Toronto,"$69,730 a year"
1843,Data Analyst,"Manage data integrity and data quality.Document data flows, identify appropriate data sources and manage redundancy.Maintain technical and business metadata.","Toronto, ON","CGI Group, Inc.",
1844,Research Analyst 1,"Circulates data throughout the Division in support of operational mandate.Experience using Excel, Access and related data analysis software (e.g. SPSS) to…","Toronto, ON",City of Toronto,$40.85 - $44.76 an hour
1845,Senior Statistical Data Analyst,"Reporting to the Supervisor, Public Health Practice and QA, is responsible for leading statistical data projects, informing research projects and supporting…","Richmond Hill, ON",York Region,$47.11 - $51.19 an hour
1846,Data Analyst,"Demonstrated competencies of data management.Reporting to the Executive Officer, the incumbent is responsible for updating, analyzing and reporting on day-to…","York University (Keele campus), ON",York University,"$69,234 a year"
1847,"Quantitative Analyst, Market Data Solutions","As a Quantitative Analyst you’ll work on enhancing methods of assessing market data integrity, automating regular procedures and promoting timely data analysis.","Toronto, ON",CIBC,
1848,"Junior Analyst, Data & Analytics",Data Management - Assist in providing data points for client dashboards.Drive innovative new approaches to automated reporting and data-driven decision making.,"Toronto, ON",Wavemaker,
1849,"Data Analyst – Consultant, Risk Analytics","Independent ability to review the data quality and data definitions, and perform data cleansing and data management tasks.","Toronto, ON",KPMG,
1850,Data Processing Analyst- Entry Level,We are currently looking for a Entry Level Data Processing Analyst in our Toronto Office.Creating data tables & weight schemes.,"Toronto, ON",Ipsos North America,
1851,Marketing Data Analyst,"Mentors, coaches, trains, and develops junior data analysts.The Marketing Data Analyst analyzes data, assesses trends, and develops actionable insights and…","Toronto, ON",Vanguard,
1852,"Data Analyst, Business Intelligence (BI)","Working under the direction of Manager, Systems and Data Analysis, you will be responsible for data analysis, developing reports/dashboards within the BI tool…","Toronto, ON",University of Toronto,"$69,730 a year"
1853,Data Analyst,"Manage data integrity and data quality.Document data flows, identify appropriate data sources and manage redundancy.Your future duties and responsibilities:","Toronto, ON","CGI Group, Inc.",
1854,Research Analyst 1,"Documents findings, supporting data, recommendations, options and theories.Circulates data throughout the Division in support of operational mandate.","Toronto, ON",City of Toronto,$40.85 - $44.76 an hour
1855,Senior Statistical Data Analyst,"Reporting to the Supervisor, Public Health Practice and QA, is responsible for leading statistical data projects, informing research projects and supporting…","Richmond Hill, ON",York Region,$47.11 - $51.19 an hour
1856,Data Analyst,"Reporting to the Executive Officer, the incumbent is responsible for updating, analyzing and reporting on day-to-day performance of various data elements, such…","York University (Keele campus), ON",York University,"$69,234 a year"
1857,"Quantitative Analyst, Market Data Solutions","As a Quantitative Analyst you’ll work on enhancing methods of assessing market data integrity, automating regular procedures and promoting timely data analysis.","Toronto, ON",CIBC,
1858,"Junior Analyst, Data & Analytics","Data Management - Assist in providing data points for client dashboards.The Junior Analyst, Data & Analytics will assist in deriving insights from data for…","Toronto, ON",Wavemaker,
1859,"Data Analyst – Consultant, Risk Analytics","Independent ability to review the data quality and data definitions, and perform data cleansing and data management tasks.What you bring to the role:","Toronto, ON",KPMG,
1860,Data Processing Analyst- Entry Level,We are currently looking for a Entry Level Data Processing Analyst in our Toronto Office.Creating data tables & weight schemes.,"Toronto, ON",Ipsos North America,
1861,Marketing Data Analyst,"Mentors, coaches, trains, and develops junior data analysts.The Marketing Data Analyst analyzes data, assesses trends, and develops actionable insights and…","Toronto, ON",Vanguard,
1862,"Data Analyst, Business Intelligence (BI)","Working under the direction of Manager, Systems and Data Analysis, you will be responsible for data analysis, developing reports/dashboards within the BI tool…","Toronto, ON",University of Toronto,"$69,730 a year"
1863,Data Analyst,"Manage data integrity and data quality.Document data flows, identify appropriate data sources and manage redundancy.Your future duties and responsibilities:","Toronto, ON","CGI Group, Inc.",
1864,Research Analyst 1,"Documents findings, supporting data, recommendations, options and theories.Circulates data throughout the Division in support of operational mandate.","Toronto, ON",City of Toronto,$40.85 - $44.76 an hour
1865,Senior Statistical Data Analyst,"Reporting to the Supervisor, Public Health Practice and QA, is responsible for leading statistical data projects, informing research projects and supporting…","Richmond Hill, ON",York Region,$47.11 - $51.19 an hour
1866,Data Analyst,"Reporting to the Executive Officer, the incumbent is responsible for updating, analyzing and reporting on day-to-day performance of various data elements, such…","York University (Keele campus), ON",York University,"$69,234 a year"
1867,"Quantitative Analyst, Market Data Solutions","As a Quantitative Analyst you’ll work on enhancing methods of assessing market data integrity, automating regular procedures and promoting timely data analysis.","Toronto, ON",CIBC,
1868,"Junior Analyst, Data & Analytics","Data Management - Assist in providing data points for client dashboards.The Junior Analyst, Data & Analytics will assist in deriving insights from data for…","Toronto, ON",Wavemaker,
1869,"Data Analyst – Consultant, Risk Analytics","Independent ability to review the data quality and data definitions, and perform data cleansing and data management tasks.What you bring to the role:","Toronto, ON",KPMG,
1870,Data Processing Analyst- Entry Level,We are currently looking for a Entry Level Data Processing Analyst in our Toronto Office.Creating data tables & weight schemes.,"Toronto, ON",Ipsos North America,
1871,Marketing Data Analyst,"Mentors, coaches, trains, and develops junior data analysts.The Marketing Data Analyst analyzes data, assesses trends, and develops actionable insights and…","Toronto, ON",Vanguard,
1872,"Data Analyst, Business Intelligence (BI)","Working under the direction of Manager, Systems and Data Analysis, you will be responsible for data analysis, developing reports/dashboards within the BI tool…","Toronto, ON",University of Toronto,"$69,730 a year"
1873,Data Analyst,"Manage data integrity and data quality.Document data flows, identify appropriate data sources and manage redundancy.Your future duties and responsibilities:","Toronto, ON","CGI Group, Inc.",
1874,Research Analyst 1,"Documents findings, supporting data, recommendations, options and theories.Circulates data throughout the Division in support of operational mandate.","Toronto, ON",City of Toronto,$40.85 - $44.76 an hour
1875,Senior Statistical Data Analyst,"Reporting to the Supervisor, Public Health Practice and QA, is responsible for leading statistical data projects, informing research projects and supporting…","Richmond Hill, ON",York Region,$47.11 - $51.19 an hour
1876,Data Analyst,"Reporting to the Executive Officer, the incumbent is responsible for updating, analyzing and reporting on day-to-day performance of various data elements, such…","York University (Keele campus), ON",York University,"$69,234 a year"
1877,"Quantitative Analyst, Market Data Solutions","As a Quantitative Analyst you’ll work on enhancing methods of assessing market data integrity, automating regular procedures and promoting timely data analysis.","Toronto, ON",CIBC,
1878,"Junior Analyst, Data & Analytics","Data Management - Assist in providing data points for client dashboards.The Junior Analyst, Data & Analytics will assist in deriving insights from data for…","Toronto, ON",Wavemaker,
1879,"Data Analyst – Consultant, Risk Analytics","Independent ability to review the data quality and data definitions, and perform data cleansing and data management tasks.What you bring to the role:","Toronto, ON",KPMG,
1880,Data Processing Analyst- Entry Level,We are currently looking for a Entry Level Data Processing Analyst in our Toronto Office.Creating data tables & weight schemes.,"Toronto, ON",Ipsos North America,
1881,Marketing Data Analyst,"Mentors, coaches, trains, and develops junior data analysts.The Marketing Data Analyst analyzes data, assesses trends, and develops actionable insights and…","Toronto, ON",Vanguard,
1882,"Data Analyst, Business Intelligence (BI)","Working under the direction of Manager, Systems and Data Analysis, you will be responsible for data analysis, developing reports/dashboards within the BI tool…","Toronto, ON",University of Toronto,"$69,730 a year"
1883,Data Analyst,"Manage data integrity and data quality.Document data flows, identify appropriate data sources and manage redundancy.Your future duties and responsibilities:","Toronto, ON","CGI Group, Inc.",
1884,Research Analyst 1,"Documents findings, supporting data, recommendations, options and theories.Circulates data throughout the Division in support of operational mandate.","Toronto, ON",City of Toronto,$40.85 - $44.76 an hour
1885,Senior Statistical Data Analyst,"Reporting to the Supervisor, Public Health Practice and QA, is responsible for leading statistical data projects, informing research projects and supporting…","Richmond Hill, ON",York Region,$47.11 - $51.19 an hour
1886,Data Analyst,"Reporting to the Executive Officer, the incumbent is responsible for updating, analyzing and reporting on day-to-day performance of various data elements, such…","York University (Keele campus), ON",York University,"$69,234 a year"
1887,"Quantitative Analyst, Market Data Solutions","As a Quantitative Analyst you’ll work on enhancing methods of assessing market data integrity, automating regular procedures and promoting timely data analysis.","Toronto, ON",CIBC,
1888,"Junior Analyst, Data & Analytics","Data Management - Assist in providing data points for client dashboards.The Junior Analyst, Data & Analytics will assist in deriving insights from data for…","Toronto, ON",Wavemaker,
1889,"Data Analyst – Consultant, Risk Analytics","Independent ability to review the data quality and data definitions, and perform data cleansing and data management tasks.What you bring to the role:","Toronto, ON",KPMG,
1890,Data Processing Analyst- Entry Level,We are currently looking for a Entry Level Data Processing Analyst in our Toronto Office.Creating data tables & weight schemes.,"Toronto, ON",Ipsos North America,
1891,Marketing Data Analyst,"Mentors, coaches, trains, and develops junior data analysts.The Marketing Data Analyst analyzes data, assesses trends, and develops actionable insights and…","Toronto, ON",Vanguard,
1892,"Data Analyst, Business Intelligence (BI)","Working under the direction of Manager, Systems and Data Analysis, you will be responsible for data analysis, developing reports/dashboards within the BI tool…","Toronto, ON",University of Toronto,"$69,730 a year"
1893,Data Analyst,"Manage data integrity and data quality.Document data flows, identify appropriate data sources and manage redundancy.Your future duties and responsibilities:","Toronto, ON","CGI Group, Inc.",
1894,Research Analyst 1,"Documents findings, supporting data, recommendations, options and theories.Circulates data throughout the Division in support of operational mandate.","Toronto, ON",City of Toronto,$40.85 - $44.76 an hour
1895,Senior Statistical Data Analyst,"Reporting to the Supervisor, Public Health Practice and QA, is responsible for leading statistical data projects, informing research projects and supporting…","Richmond Hill, ON",York Region,$47.11 - $51.19 an hour
1896,Data Analyst,"Reporting to the Executive Officer, the incumbent is responsible for updating, analyzing and reporting on day-to-day performance of various data elements, such…","York University (Keele campus), ON",York University,"$69,234 a year"
1897,"Quantitative Analyst, Market Data Solutions","As a Quantitative Analyst you’ll work on enhancing methods of assessing market data integrity, automating regular procedures and promoting timely data analysis.","Toronto, ON",CIBC,
1898,"Junior Analyst, Data & Analytics","Data Management - Assist in providing data points for client dashboards.The Junior Analyst, Data & Analytics will assist in deriving insights from data for…","Toronto, ON",Wavemaker,
1899,"Data Analyst – Consultant, Risk Analytics","Independent ability to review the data quality and data definitions, and perform data cleansing and data management tasks.What you bring to the role:","Toronto, ON",KPMG,
1900,Data Processing Analyst- Entry Level,We are currently looking for a Entry Level Data Processing Analyst in our Toronto Office.Creating data tables & weight schemes.,"Toronto, ON",Ipsos North America,
1901,Marketing Data Analyst,"Mentors, coaches, trains, and develops junior data analysts.The Marketing Data Analyst analyzes data, assesses trends, and develops actionable insights and…","Toronto, ON",Vanguard,
1902,"Data Analyst, Business Intelligence (BI)","Working under the direction of Manager, Systems and Data Analysis, you will be responsible for data analysis, developing reports/dashboards within the BI tool…","Toronto, ON",University of Toronto,"$69,730 a year"
1903,Data Analyst,"Manage data integrity and data quality.Document data flows, identify appropriate data sources and manage redundancy.Your future duties and responsibilities:","Toronto, ON","CGI Group, Inc.",
1904,Research Analyst 1,"Documents findings, supporting data, recommendations, options and theories.Circulates data throughout the Division in support of operational mandate.","Toronto, ON",City of Toronto,$40.85 - $44.76 an hour
1905,Senior Statistical Data Analyst,"Reporting to the Supervisor, Public Health Practice and QA, is responsible for leading statistical data projects, informing research projects and supporting…","Richmond Hill, ON",York Region,$47.11 - $51.19 an hour
1906,Data Analyst,"Reporting to the Executive Officer, the incumbent is responsible for updating, analyzing and reporting on day-to-day performance of various data elements, such…","York University (Keele campus), ON",York University,"$69,234 a year"
1907,"Quantitative Analyst, Market Data Solutions","As a Quantitative Analyst you’ll work on enhancing methods of assessing market data integrity, automating regular procedures and promoting timely data analysis.","Toronto, ON",CIBC,
1908,"Junior Analyst, Data & Analytics","Data Management - Assist in providing data points for client dashboards.The Junior Analyst, Data & Analytics will assist in deriving insights from data for…","Toronto, ON",Wavemaker,
1909,"Data Analyst – Consultant, Risk Analytics","Independent ability to review the data quality and data definitions, and perform data cleansing and data management tasks.What you bring to the role:","Toronto, ON",KPMG,
1910,Data Processing Analyst- Entry Level,We are currently looking for a Entry Level Data Processing Analyst in our Toronto Office.Creating data tables & weight schemes.,"Toronto, ON",Ipsos North America,
1911,Marketing Data Analyst,"Mentors, coaches, trains, and develops junior data analysts.The Marketing Data Analyst analyzes data, assesses trends, and develops actionable insights and…","Toronto, ON",Vanguard,
1912,"Data Analyst, Business Intelligence (BI)","Working under the direction of Manager, Systems and Data Analysis, you will be responsible for data analysis, developing reports/dashboards within the BI tool…","Toronto, ON",University of Toronto,"$69,730 a year"
1913,Data Analyst,"Manage data integrity and data quality.Document data flows, identify appropriate data sources and manage redundancy.Your future duties and responsibilities:","Toronto, ON","CGI Group, Inc.",
1914,Research Analyst 1,"Documents findings, supporting data, recommendations, options and theories.Circulates data throughout the Division in support of operational mandate.","Toronto, ON",City of Toronto,$40.85 - $44.76 an hour
1915,Senior Statistical Data Analyst,"Reporting to the Supervisor, Public Health Practice and QA, is responsible for leading statistical data projects, informing research projects and supporting…","Richmond Hill, ON",York Region,$47.11 - $51.19 an hour
1916,Data Analyst,"Reporting to the Executive Officer, the incumbent is responsible for updating, analyzing and reporting on day-to-day performance of various data elements, such…","York University (Keele campus), ON",York University,"$69,234 a year"
1917,"Quantitative Analyst, Market Data Solutions","As a Quantitative Analyst you’ll work on enhancing methods of assessing market data integrity, automating regular procedures and promoting timely data analysis.","Toronto, ON",CIBC,
1918,"Junior Analyst, Data & Analytics","Data Management - Assist in providing data points for client dashboards.The Junior Analyst, Data & Analytics will assist in deriving insights from data for…","Toronto, ON",Wavemaker,
1919,"Data Analyst – Consultant, Risk Analytics","Independent ability to review the data quality and data definitions, and perform data cleansing and data management tasks.What you bring to the role:","Toronto, ON",KPMG,
1920,Data Processing Analyst- Entry Level,We are currently looking for a Entry Level Data Processing Analyst in our Toronto Office.Creating data tables & weight schemes.,"Toronto, ON",Ipsos North America,
1921,Marketing Data Analyst,"Mentors, coaches, trains, and develops junior data analysts.The Marketing Data Analyst analyzes data, assesses trends, and develops actionable insights and…","Toronto, ON",Vanguard,
1922,"Data Analyst, Business Intelligence (BI)","Working under the direction of Manager, Systems and Data Analysis, you will be responsible for data analysis, developing reports/dashboards within the BI tool…","Toronto, ON",University of Toronto,"$69,730 a year"
1923,Data Analyst,"Manage data integrity and data quality.Document data flows, identify appropriate data sources and manage redundancy.Your future duties and responsibilities:","Toronto, ON","CGI Group, Inc.",
1924,Research Analyst 1,"Documents findings, supporting data, recommendations, options and theories.Circulates data throughout the Division in support of operational mandate.","Toronto, ON",City of Toronto,$40.85 - $44.76 an hour
1925,Senior Statistical Data Analyst,"Reporting to the Supervisor, Public Health Practice and QA, is responsible for leading statistical data projects, informing research projects and supporting…","Richmond Hill, ON",York Region,$47.11 - $51.19 an hour
1926,Data Analyst,"Reporting to the Executive Officer, the incumbent is responsible for updating, analyzing and reporting on day-to-day performance of various data elements, such…","York University (Keele campus), ON",York University,"$69,234 a year"
1927,"Quantitative Analyst, Market Data Solutions","As a Quantitative Analyst you’ll work on enhancing methods of assessing market data integrity, automating regular procedures and promoting timely data analysis.","Toronto, ON",CIBC,
1928,"Junior Analyst, Data & Analytics","Data Management - Assist in providing data points for client dashboards.The Junior Analyst, Data & Analytics will assist in deriving insights from data for…","Toronto, ON",Wavemaker,
1929,"Data Analyst – Consultant, Risk Analytics","Independent ability to review the data quality and data definitions, and perform data cleansing and data management tasks.What you bring to the role:","Toronto, ON",KPMG,
1930,Data Processing Analyst- Entry Level,We are currently looking for a Entry Level Data Processing Analyst in our Toronto Office.Creating data tables & weight schemes.,"Toronto, ON",Ipsos North America,
1931,Marketing Data Analyst,"Mentors, coaches, trains, and develops junior data analysts.The Marketing Data Analyst analyzes data, assesses trends, and develops actionable insights and…","Toronto, ON",Vanguard,
1932,"Data Analyst, Business Intelligence (BI)","Working under the direction of Manager, Systems and Data Analysis, you will be responsible for data analysis, developing reports/dashboards within the BI tool…","Toronto, ON",University of Toronto,"$69,730 a year"
1933,Data Analyst,"Manage data integrity and data quality.Document data flows, identify appropriate data sources and manage redundancy.Your future duties and responsibilities:","Toronto, ON","CGI Group, Inc.",
1934,Research Analyst 1,"Documents findings, supporting data, recommendations, options and theories.Circulates data throughout the Division in support of operational mandate.","Toronto, ON",City of Toronto,$40.85 - $44.76 an hour
1935,Senior Statistical Data Analyst,"Reporting to the Supervisor, Public Health Practice and QA, is responsible for leading statistical data projects, informing research projects and supporting…","Richmond Hill, ON",York Region,$47.11 - $51.19 an hour
1936,Data Analyst,"Reporting to the Executive Officer, the incumbent is responsible for updating, analyzing and reporting on day-to-day performance of various data elements, such…","York University (Keele campus), ON",York University,"$69,234 a year"
1937,"Quantitative Analyst, Market Data Solutions","As a Quantitative Analyst you’ll work on enhancing methods of assessing market data integrity, automating regular procedures and promoting timely data analysis.","Toronto, ON",CIBC,
1938,"Junior Analyst, Data & Analytics","Data Management - Assist in providing data points for client dashboards.The Junior Analyst, Data & Analytics will assist in deriving insights from data for…","Toronto, ON",Wavemaker,
1939,"Data Analyst – Consultant, Risk Analytics","Independent ability to review the data quality and data definitions, and perform data cleansing and data management tasks.What you bring to the role:","Toronto, ON",KPMG,
1940,Data Processing Analyst- Entry Level,We are currently looking for a Entry Level Data Processing Analyst in our Toronto Office.Creating data tables & weight schemes.,"Toronto, ON",Ipsos North America,
1941,Marketing Data Analyst,"Mentors, coaches, trains, and develops junior data analysts.The Marketing Data Analyst analyzes data, assesses trends, and develops actionable insights and…","Toronto, ON",Vanguard,
1942,"Data Analyst, Business Intelligence (BI)","Working under the direction of Manager, Systems and Data Analysis, you will be responsible for data analysis, developing reports/dashboards within the BI tool…","Toronto, ON",University of Toronto,"$69,730 a year"
1943,Data Analyst,"Manage data integrity and data quality.Document data flows, identify appropriate data sources and manage redundancy.Your future duties and responsibilities:","Toronto, ON","CGI Group, Inc.",
1944,Research Analyst 1,"Documents findings, supporting data, recommendations, options and theories.Circulates data throughout the Division in support of operational mandate.","Toronto, ON",City of Toronto,$40.85 - $44.76 an hour
1945,Senior Statistical Data Analyst,"Reporting to the Supervisor, Public Health Practice and QA, is responsible for leading statistical data projects, informing research projects and supporting…","Richmond Hill, ON",York Region,$47.11 - $51.19 an hour
1946,Data Analyst,"Reporting to the Executive Officer, the incumbent is responsible for updating, analyzing and reporting on day-to-day performance of various data elements, such…","York University (Keele campus), ON",York University,"$69,234 a year"
1947,"Quantitative Analyst, Market Data Solutions","As a Quantitative Analyst you’ll work on enhancing methods of assessing market data integrity, automating regular procedures and promoting timely data analysis.","Toronto, ON",CIBC,
1948,"Junior Analyst, Data & Analytics","Data Management - Assist in providing data points for client dashboards.The Junior Analyst, Data & Analytics will assist in deriving insights from data for…","Toronto, ON",Wavemaker,
1949,"Data Analyst – Consultant, Risk Analytics","Independent ability to review the data quality and data definitions, and perform data cleansing and data management tasks.What you bring to the role:","Toronto, ON",KPMG,
1950,Data Processing Analyst- Entry Level,We are currently looking for a Entry Level Data Processing Analyst in our Toronto Office.Creating data tables & weight schemes.,"Toronto, ON",Ipsos North America,
1951,Marketing Data Analyst,"Mentors, coaches, trains, and develops junior data analysts.The Marketing Data Analyst analyzes data, assesses trends, and develops actionable insights and…","Toronto, ON",Vanguard,
1952,"Data Analyst, Business Intelligence (BI)","Working under the direction of Manager, Systems and Data Analysis, you will be responsible for data analysis, developing reports/dashboards within the BI tool…","Toronto, ON",University of Toronto,"$69,730 a year"
1953,Data Analyst,"Manage data integrity and data quality.Document data flows, identify appropriate data sources and manage redundancy.Your future duties and responsibilities:","Toronto, ON","CGI Group, Inc.",
1954,Research Analyst 1,"Documents findings, supporting data, recommendations, options and theories.Circulates data throughout the Division in support of operational mandate.","Toronto, ON",City of Toronto,$40.85 - $44.76 an hour
1955,Senior Statistical Data Analyst,"Reporting to the Supervisor, Public Health Practice and QA, is responsible for leading statistical data projects, informing research projects and supporting…","Richmond Hill, ON",York Region,$47.11 - $51.19 an hour
1956,Data Analyst,"Reporting to the Executive Officer, the incumbent is responsible for updating, analyzing and reporting on day-to-day performance of various data elements, such…","York University (Keele campus), ON",York University,"$69,234 a year"
1957,"Quantitative Analyst, Market Data Solutions","As a Quantitative Analyst you’ll work on enhancing methods of assessing market data integrity, automating regular procedures and promoting timely data analysis.","Toronto, ON",CIBC,
1958,"Junior Analyst, Data & Analytics","Data Management - Assist in providing data points for client dashboards.The Junior Analyst, Data & Analytics will assist in deriving insights from data for…","Toronto, ON",Wavemaker,
1959,"Data Analyst – Consultant, Risk Analytics","Independent ability to review the data quality and data definitions, and perform data cleansing and data management tasks.What you bring to the role:","Toronto, ON",KPMG,
1960,Data Processing Analyst- Entry Level,We are currently looking for a Entry Level Data Processing Analyst in our Toronto Office.Creating data tables & weight schemes.,"Toronto, ON",Ipsos North America,
1961,Marketing Data Analyst,"Mentors, coaches, trains, and develops junior data analysts.The Marketing Data Analyst analyzes data, assesses trends, and develops actionable insights and…","Toronto, ON",Vanguard,
1962,"Data Analyst, Business Intelligence (BI)","Working under the direction of Manager, Systems and Data Analysis, you will be responsible for data analysis, developing reports/dashboards within the BI tool…","Toronto, ON",University of Toronto,"$69,730 a year"
1963,Data Analyst,"Manage data integrity and data quality.Document data flows, identify appropriate data sources and manage redundancy.Your future duties and responsibilities:","Toronto, ON","CGI Group, Inc.",
1964,Research Analyst 1,"Documents findings, supporting data, recommendations, options and theories.Circulates data throughout the Division in support of operational mandate.","Toronto, ON",City of Toronto,$40.85 - $44.76 an hour
1965,Senior Statistical Data Analyst,"Reporting to the Supervisor, Public Health Practice and QA, is responsible for leading statistical data projects, informing research projects and supporting…","Richmond Hill, ON",York Region,$47.11 - $51.19 an hour
1966,Data Analyst,"Reporting to the Executive Officer, the incumbent is responsible for updating, analyzing and reporting on day-to-day performance of various data elements, such…","York University (Keele campus), ON",York University,"$69,234 a year"
1967,"Quantitative Analyst, Market Data Solutions","As a Quantitative Analyst you’ll work on enhancing methods of assessing market data integrity, automating regular procedures and promoting timely data analysis.","Toronto, ON",CIBC,
1968,"Junior Analyst, Data & Analytics","Data Management - Assist in providing data points for client dashboards.The Junior Analyst, Data & Analytics will assist in deriving insights from data for…","Toronto, ON",Wavemaker,
1969,"Data Analyst – Consultant, Risk Analytics","Independent ability to review the data quality and data definitions, and perform data cleansing and data management tasks.What you bring to the role:","Toronto, ON",KPMG,
1970,Data Processing Analyst- Entry Level,We are currently looking for a Entry Level Data Processing Analyst in our Toronto Office.Creating data tables & weight schemes.,"Toronto, ON",Ipsos North America,
1971,Marketing Data Analyst,"Mentors, coaches, trains, and develops junior data analysts.The Marketing Data Analyst analyzes data, assesses trends, and develops actionable insights and…","Toronto, ON",Vanguard,
1972,"Data Analyst, Business Intelligence (BI)","Working under the direction of Manager, Systems and Data Analysis, you will be responsible for data analysis, developing reports/dashboards within the BI tool…","Toronto, ON",University of Toronto,"$69,730 a year"
1973,Data Analyst,"Manage data integrity and data quality.Document data flows, identify appropriate data sources and manage redundancy.Your future duties and responsibilities:","Toronto, ON","CGI Group, Inc.",
1974,Research Analyst 1,"Documents findings, supporting data, recommendations, options and theories.Circulates data throughout the Division in support of operational mandate.","Toronto, ON",City of Toronto,$40.85 - $44.76 an hour
